mode,sample_idx,n_obs,obs_species,eval_species,nrmse,in_obs
one-step,199,7,"A,B,C,D,E,F,M",C,4.1516294004395604e-05,True
one-step,199,7,"A,B,C,D,E,F,M",D,8.561638242099434e-05,True
one-step,199,7,"A,B,C,D,E,F,M",E,0.00044018536573275924,True
one-step,199,7,"A,B,C,D,E,F,M",F,0.0002135659451596439,True
one-step,199,7,"A,B,C,D,E,F,M",G,0.02523910254240036,False
one-step,199,7,"A,B,C,D,E,F,M",H,0.020862091332674026,False
one-step,199,7,"A,B,C,D,E,F,M",I,0.06115128844976425,False
one-step,199,7,"A,B,C,D,E,F,M",J,0.039911266416311264,False
one-step,199,7,"A,B,C,D,E,F,M",K,0.07308682799339294,False
one-step,199,7,"A,B,C,D,E,F,M",L,0.048297248780727386,False
one-step,199,7,"A,B,C,D,E,F,M",M,7.156574355349221e-08,True
one-step,199,8,"A,B,C,D,E,F,G,M",A,6.742259574821219e-05,True
one-step,199,8,"A,B,C,D,E,F,G,M",B,0.00015561198233626783,True
one-step,199,8,"A,B,C,D,E,F,G,M",C,4.6585606469307095e-05,True
one-step,199,8,"A,B,C,D,E,F,G,M",D,9.738770313560963e-05,True
one-step,199,8,"A,B,C,D,E,F,G,M",E,0.0004596665676217526,True
one-step,199,8,"A,B,C,D,E,F,G,M",F,0.0002287728275405243,True
one-step,199,8,"A,B,C,D,E,F,G,M",G,5.675684587913565e-05,True
one-step,199,8,"A,B,C,D,E,F,G,M",H,0.020187491551041603,False
one-step,199,8,"A,B,C,D,E,F,G,M",I,0.056749746203422546,False
one-step,199,8,"A,B,C,D,E,F,G,M",J,0.04111379012465477,False
one-step,199,8,"A,B,C,D,E,F,G,M",K,0.07315551489591599,False
one-step,199,8,"A,B,C,D,E,F,G,M",L,0.04832838848233223,False
one-step,199,8,"A,B,C,D,E,F,G,M",M,7.802339752061016e-08,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",A,6.999792822171003e-05,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",B,0.00015570329560432583,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",C,5.1963128498755395e-05,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",D,9.901800513034686e-05,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",E,0.0004534213221631944,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",F,0.00024798791855573654,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",G,6.198132905410603e-05,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",H,4.014881778857671e-05,True
one-step,199,9,"A,B,C,D,E,F,G,H,M",I,0.05597555637359619,False
one-step,199,9,"A,B,C,D,E,F,G,H,M",J,0.0409790463745594,False
one-step,199,9,"A,B,C,D,E,F,G,H,M",K,0.07319942861795425,False
one-step,199,9,"A,B,C,D,E,F,G,H,M",L,0.0483611635863781,False
one-step,199,9,"A,B,C,D,E,F,G,H,M",M,7.248532796211293e-08,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",A,6.824382580816746e-05,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",B,0.0001531878369860351,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",C,5.2970379329053685e-05,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",D,9.605712693883106e-05,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",E,0.0005271579721011221,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",F,0.0003714348131325096,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",G,0.0004512711602728814,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",H,0.00044591783080250025,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",I,0.026685763150453568,True
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",J,0.03206035494804382,False
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",K,0.07165136188268661,False
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",L,0.04860132560133934,False
one-step,199,10,"A,B,C,D,E,F,G,H,I,M",M,7.60293161761183e-08,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",A,7.101760274963453e-05,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.00016072405560407788,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",C,7.94752049841918e-05,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.00011994934175163507,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.0005443657864816487,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.000399323325837031,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.0004460372438188642,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.0003193490265402943,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.029827646911144257,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.01771344244480133,True
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.07222580909729004,False
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.048552256077528,False
one-step,199,11,"A,B,C,D,E,F,G,H,I,J,M",M,7.930412238010831e-08,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,7.150544843170792e-05,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.00015861324209254235,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,7.979528163559735e-05,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.00012020915164612234,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.0005440932000055909,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00040252404869534075,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.0004469187406357378,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.000320575840305537,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.02982710860669613,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.01771334558725357,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,2.9543159030254174e-07,True
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.0013971807202324271,False
one-step,199,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,1.2150208306138666e-07,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,7.170283060986549e-05,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.00015752091712784022,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,7.795515557518229e-05,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.00011912042100448161,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.0005421566893346608,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.00040237815119326115,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.00044628779869526625,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.0003064743068534881,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.029866615310311317,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.017660675570368767,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,0.0003838163102045655,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,0.0005335573805496097,True
one-step,199,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,0.0005641549942083657,True
one-step,967,2,"A,M",A,3.5348100936971605e-05,True
one-step,967,2,"A,M",B,0.02710944600403309,False
one-step,967,2,"A,M",C,0.05617520958185196,False
one-step,967,2,"A,M",D,0.01635921001434326,False
one-step,967,2,"A,M",E,0.02547255903482437,False
one-step,967,2,"A,M",F,0.05765969306230545,False
one-step,967,2,"A,M",G,0.014339964836835861,False
one-step,967,2,"A,M",H,0.015404113568365574,False
one-step,967,2,"A,M",I,0.05378510430455208,False
one-step,967,2,"A,M",J,0.03195520490407944,False
one-step,967,2,"A,M",K,0.06992539763450623,False
one-step,967,2,"A,M",L,0.0439847931265831,False
one-step,967,2,"A,M",M,2.4782627860986395e-07,True
one-step,967,3,"A,B,M",A,4.57967325928621e-05,True
one-step,967,3,"A,B,M",B,0.0002511792990844697,True
one-step,967,3,"A,B,M",C,0.018403267487883568,False
one-step,967,3,"A,B,M",D,0.015187104232609272,False
one-step,967,3,"A,B,M",E,0.02549031749367714,False
one-step,967,3,"A,B,M",F,0.05764907971024513,False
one-step,967,3,"A,B,M",G,0.014341593720018864,False
one-step,967,3,"A,B,M",H,0.015398251824080944,False
one-step,967,3,"A,B,M",I,0.05345148965716362,False
one-step,967,3,"A,B,M",J,0.03191308677196503,False
one-step,967,3,"A,B,M",K,0.06995455175638199,False
one-step,967,3,"A,B,M",L,0.044019944965839386,False
one-step,967,3,"A,B,M",M,3.121512293091655e-07,True
one-step,967,4,"A,B,C,M",A,0.00015525525668635964,True
one-step,967,4,"A,B,C,M",B,0.0006568457465618849,True
one-step,967,4,"A,B,C,M",C,0.00036008478491567075,True
one-step,967,4,"A,B,C,M",D,0.015925919637084007,False
one-step,967,4,"A,B,C,M",E,0.024779072031378746,False
one-step,967,4,"A,B,C,M",F,0.05879857763648033,False
one-step,967,4,"A,B,C,M",G,0.01437667477875948,False
one-step,967,4,"A,B,C,M",H,0.015386906452476978,False
one-step,967,4,"A,B,C,M",I,0.053247082978487015,False
one-step,967,4,"A,B,C,M",J,0.031897928565740585,False
one-step,967,4,"A,B,C,M",K,0.06999117136001587,False
one-step,967,4,"A,B,C,M",L,0.044054049998521805,False
one-step,967,4,"A,B,C,M",M,3.688772380883165e-07,True
one-step,967,5,"A,B,C,D,M",A,6.157064490253106e-05,True
one-step,967,5,"A,B,C,D,M",B,0.00032609529444016516,True
one-step,967,5,"A,B,C,D,M",C,0.0001173269483842887,True
one-step,967,5,"A,B,C,D,M",D,0.00015276279009412974,True
one-step,967,5,"A,B,C,D,M",E,0.021928345784544945,False
one-step,967,5,"A,B,C,D,M",F,0.05858103558421135,False
one-step,967,5,"A,B,C,D,M",G,0.014370966702699661,False
one-step,967,5,"A,B,C,D,M",H,0.015377765521407127,False
one-step,967,5,"A,B,C,D,M",I,0.05310901999473572,False
one-step,967,5,"A,B,C,D,M",J,0.03189217671751976,False
one-step,967,5,"A,B,C,D,M",K,0.07003164291381836,False
one-step,967,5,"A,B,C,D,M",L,0.0440874919295311,False
one-step,967,5,"A,B,C,D,M",M,4.2218599105581234e-07,True
one-step,967,6,"A,B,C,D,E,M",A,4.501789589994587e-05,True
one-step,967,6,"A,B,C,D,E,M",B,0.0002915175282396376,True
one-step,967,6,"A,B,C,D,E,M",C,0.00011012249888153747,True
one-step,967,6,"A,B,C,D,E,M",D,0.00020356658205855638,True
one-step,967,6,"A,B,C,D,E,M",E,0.00017134712834376842,True
one-step,967,6,"A,B,C,D,E,M",F,0.030758198350667953,False
one-step,967,6,"A,B,C,D,E,M",G,0.011494074016809464,False
one-step,967,6,"A,B,C,D,E,M",H,0.017955532297492027,False
one-step,967,6,"A,B,C,D,E,M",I,0.05320063233375549,False
one-step,967,6,"A,B,C,D,E,M",J,0.031877513974905014,False
one-step,967,6,"A,B,C,D,E,M",K,0.07007411122322083,False
one-step,967,6,"A,B,C,D,E,M",L,0.04412044584751129,False
one-step,967,6,"A,B,C,D,E,M",M,4.698767384070379e-07,True
one-step,967,7,"A,B,C,D,E,F,M",A,4.540030931821093e-05,True
one-step,967,7,"A,B,C,D,E,F,M",B,0.0002896959485951811,True
one-step,967,7,"A,B,C,D,E,F,M",C,9.76028386503458e-05,True
one-step,967,7,"A,B,C,D,E,F,M",D,0.00017369521083310246,True
one-step,967,7,"A,B,C,D,E,F,M",E,0.000165791847393848,True
one-step,967,7,"A,B,C,D,E,F,M",F,0.00018984165217261761,True
one-step,967,7,"A,B,C,D,E,F,M",G,0.01584046520292759,False
one-step,967,7,"A,B,C,D,E,F,M",H,0.013988129794597626,False
one-step,967,7,"A,B,C,D,E,F,M",I,0.052781932055950165,False
one-step,967,7,"A,B,C,D,E,F,M",J,0.03190166503190994,False
one-step,967,7,"A,B,C,D,E,F,M",K,0.07011858373880386,False
one-step,967,7,"A,B,C,D,E,F,M",L,0.04415295645594597,False
one-step,967,7,"A,B,C,D,E,F,M",M,5.15292413183488e-07,True
one-step,967,8,"A,B,C,D,E,F,G,M",A,4.644588625524193e-05,True
one-step,967,8,"A,B,C,D,E,F,G,M",B,0.00028986899997107685,True
one-step,967,8,"A,B,C,D,E,F,G,M",C,0.00010447751265019178,True
one-step,967,8,"A,B,C,D,E,F,G,M",D,0.00017316042794845998,True
one-step,967,8,"A,B,C,D,E,F,G,M",E,0.00017207836208399385,True
one-step,967,8,"A,B,C,D,E,F,G,M",F,0.0002154022949980572,True
one-step,967,8,"A,B,C,D,E,F,G,M",G,4.1573421185603365e-05,True
one-step,967,8,"A,B,C,D,E,F,G,M",H,0.0029222716111689806,False
one-step,967,8,"A,B,C,D,E,F,G,M",I,0.0438653863966465,False
one-step,967,8,"A,B,C,D,E,F,G,M",J,0.03298266604542732,False
one-step,967,8,"A,B,C,D,E,F,G,M",K,0.07018737494945526,False
one-step,967,8,"A,B,C,D,E,F,G,M",L,0.044183399528265,False
one-step,967,8,"A,B,C,D,E,F,G,M",M,5.520686272575404e-07,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",A,4.8760710342321545e-05,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",B,0.00029005721444264054,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",C,0.00011727991659427062,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",D,0.00017265007772948593,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",E,0.00017735357687342912,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",F,0.00023044180124998093,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",G,4.5946184400236234e-05,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",H,6.569918332388625e-05,True
one-step,967,9,"A,B,C,D,E,F,G,H,M",I,0.04284397512674332,False
one-step,967,9,"A,B,C,D,E,F,G,H,M",J,0.03312952071428299,False
one-step,967,9,"A,B,C,D,E,F,G,H,M",K,0.07023689895868301,False
one-step,967,9,"A,B,C,D,E,F,G,H,M",L,0.044214922934770584,False
one-step,967,9,"A,B,C,D,E,F,G,H,M",M,5.872007022844627e-07,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",A,4.7038593038450927e-05,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",B,0.00028973768348805606,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",C,0.00010830529208760709,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",D,0.00017136581300292164,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",E,0.0001766420027706772,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",F,0.0002274959406349808,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",G,4.374447598820552e-05,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",H,6.243315147003159e-05,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",I,6.063760520191863e-05,True
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",J,0.021322960034012794,False
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",K,0.06865446269512177,False
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",L,0.04444603621959686,False
one-step,967,10,"A,B,C,D,E,F,G,H,I,M",M,8.214973377107526e-07,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",A,4.670375710702501e-05,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.0002899874234572053,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.00010164848936256021,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.000171355321072042,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00017884685075841844,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00022352399537339807,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",G,4.6282177208922803e-05,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",H,6.380343984346837e-05,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",I,5.9853697166545317e-05,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",J,5.546813190449029e-05,True
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.0692097470164299,False
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.044402554631233215,False
one-step,967,11,"A,B,C,D,E,F,G,H,I,J,M",M,8.241779028139717e-07,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,4.8322308430215344e-05,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.0002900143153965473,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.00011594172246987,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.00017245921480935067,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.00018100783927366138,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00023926472931634635,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,4.972269380232319e-05,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,6.940170715097338e-05,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,7.775166886858642e-05,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.00012686634727288038,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,7.40474320082285e-07,True
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,3.787506284425035e-05,False
one-step,967,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,8.506497692906123e-07,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,4.809290840057656e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.0002899508981499821,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.00011364470992702991,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.0001720128202578053,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.00018137230654247105,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.0002431665634503588,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,5.0280643336009234e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,6.860092980787158e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,6.144783401396126e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,5.209164373809472e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,9.558532838127576e-06,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,1.1659217307169456e-05,True
one-step,967,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,1.2249890460225288e-05,True
one-step,838,2,"A,M",A,5.681151378666982e-06,True
one-step,838,2,"A,M",B,0.009161571972072124,False
one-step,838,2,"A,M",C,0.013993882574141026,False
one-step,838,2,"A,M",D,0.03737408667802811,False
one-step,838,2,"A,M",E,0.02330935187637806,False
one-step,838,2,"A,M",F,0.02703314647078514,False
one-step,838,2,"A,M",G,0.014911424368619919,False
one-step,838,2,"A,M",H,0.018564777448773384,False
one-step,838,2,"A,M",I,0.02769523300230503,False
one-step,838,2,"A,M",J,0.06422979384660721,False
one-step,838,2,"A,M",K,0.08242636173963547,False
one-step,838,2,"A,M",L,0.0516885481774807,False
one-step,838,2,"A,M",M,8.616328983634958e-08,True
one-step,838,3,"A,B,M",A,5.123399660078576e-06,True
one-step,838,3,"A,B,M",B,1.529289329482708e-05,True
one-step,838,3,"A,B,M",C,0.013462243601679802,False
one-step,838,3,"A,B,M",D,0.037407588213682175,False
one-step,838,3,"A,B,M",E,0.023324530571699142,False
one-step,838,3,"A,B,M",F,0.027031496167182922,False
one-step,838,3,"A,B,M",G,0.014913300052285194,False
one-step,838,3,"A,B,M",H,0.018558233976364136,False
one-step,838,3,"A,B,M",I,0.027517251670360565,False
one-step,838,3,"A,B,M",J,0.06399795413017273,False
one-step,838,3,"A,B,M",K,0.0824698731303215,False
one-step,838,3,"A,B,M",L,0.05172957479953766,False
one-step,838,3,"A,B,M",M,8.852013877458376e-08,True
one-step,838,4,"A,B,C,M",A,6.14935634075664e-05,True
one-step,838,4,"A,B,C,M",B,5.1875278586521745e-05,True
one-step,838,4,"A,B,C,M",C,1.50469750224147e-05,True
one-step,838,4,"A,B,C,M",D,0.02911113202571869,False
one-step,838,4,"A,B,C,M",E,0.021922968327999115,False
one-step,838,4,"A,B,C,M",F,0.027258209884166718,False
one-step,838,4,"A,B,C,M",G,0.014928451739251614,False
one-step,838,4,"A,B,C,M",H,0.018550323322415352,False
one-step,838,4,"A,B,C,M",I,0.02739841677248478,False
one-step,838,4,"A,B,C,M",J,0.06386625021696091,False
one-step,838,4,"A,B,C,M",K,0.08251916617155075,False
one-step,838,4,"A,B,C,M",L,0.051769692450761795,False
one-step,838,4,"A,B,C,M",M,8.36002769233346e-08,True
one-step,838,5,"A,B,C,D,M",A,1.898224036267493e-05,True
one-step,838,5,"A,B,C,D,M",B,2.2707981770508923e-05,True
one-step,838,5,"A,B,C,D,M",C,0.005992808844894171,True
one-step,838,5,"A,B,C,D,M",D,0.009854443371295929,True
one-step,838,5,"A,B,C,D,M",E,0.02136610820889473,False
one-step,838,5,"A,B,C,D,M",F,0.027408277615904808,False
one-step,838,5,"A,B,C,D,M",G,0.014941751025617123,False
one-step,838,5,"A,B,C,D,M",H,0.01854436844587326,False
one-step,838,5,"A,B,C,D,M",I,0.027312926948070526,False
one-step,838,5,"A,B,C,D,M",J,0.06378386914730072,False
one-step,838,5,"A,B,C,D,M",K,0.08257140219211578,False
one-step,838,5,"A,B,C,D,M",L,0.05180918797850609,False
one-step,838,5,"A,B,C,D,M",M,8.383765504049734e-08,True
one-step,838,6,"A,B,C,D,E,M",A,1.9354109099367633e-05,True
one-step,838,6,"A,B,C,D,E,M",B,2.9922764952061698e-05,True
one-step,838,6,"A,B,C,D,E,M",C,0.006888352334499359,True
one-step,838,6,"A,B,C,D,E,M",D,0.010229476727545261,True
one-step,838,6,"A,B,C,D,E,M",E,0.002167966915294528,True
one-step,838,6,"A,B,C,D,E,M",F,0.017814286053180695,False
one-step,838,6,"A,B,C,D,E,M",G,0.014521417208015919,False
one-step,838,6,"A,B,C,D,E,M",H,0.02088683843612671,False
one-step,838,6,"A,B,C,D,E,M",I,0.027302157133817673,False
one-step,838,6,"A,B,C,D,E,M",J,0.06371285766363144,False
one-step,838,6,"A,B,C,D,E,M",K,0.0826251283288002,False
one-step,838,6,"A,B,C,D,E,M",L,0.05184820294380188,False
one-step,838,6,"A,B,C,D,E,M",M,8.075809887486685e-08,True
one-step,838,7,"A,B,C,D,E,F,M",A,2.079430123558268e-05,True
one-step,838,7,"A,B,C,D,E,F,M",B,3.473816468613222e-05,True
one-step,838,7,"A,B,C,D,E,F,M",C,0.006933398079127073,True
one-step,838,7,"A,B,C,D,E,F,M",D,0.010166920721530914,True
one-step,838,7,"A,B,C,D,E,F,M",E,0.0022394622210413218,True
one-step,838,7,"A,B,C,D,E,F,M",F,0.000581810309085995,True
one-step,838,7,"A,B,C,D,E,F,M",G,0.01591482385993004,False
one-step,838,7,"A,B,C,D,E,F,M",H,0.016928836703300476,False
one-step,838,7,"A,B,C,D,E,F,M",I,0.02715279534459114,False
one-step,838,7,"A,B,C,D,E,F,M",J,0.06370574235916138,False
one-step,838,7,"A,B,C,D,E,F,M",K,0.08268030732870102,False
one-step,838,7,"A,B,C,D,E,F,M",L,0.05188679322600365,False
one-step,838,7,"A,B,C,D,E,F,M",M,8.07111320000331e-08,True
one-step,838,8,"A,B,C,D,E,F,G,M",A,2.381107879045885e-05,True
one-step,838,8,"A,B,C,D,E,F,G,M",B,4.177527443971485e-05,True
one-step,838,8,"A,B,C,D,E,F,G,M",C,0.006937087047845125,True
one-step,838,8,"A,B,C,D,E,F,G,M",D,0.010162306018173695,True
one-step,838,8,"A,B,C,D,E,F,G,M",E,0.0021686418913304806,True
one-step,838,8,"A,B,C,D,E,F,G,M",F,0.0005622809403575957,True
one-step,838,8,"A,B,C,D,E,F,G,M",G,0.00013572546595241874,True
one-step,838,8,"A,B,C,D,E,F,G,M",H,0.0036120209842920303,False
one-step,838,8,"A,B,C,D,E,F,G,M",I,0.024601329118013382,False
one-step,838,8,"A,B,C,D,E,F,G,M",J,0.06519443541765213,False
one-step,838,8,"A,B,C,D,E,F,G,M",K,0.08275137096643448,False
one-step,838,8,"A,B,C,D,E,F,G,M",L,0.051923900842666626,False
one-step,838,8,"A,B,C,D,E,F,G,M",M,8.011199525981283e-08,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",A,2.690525070647709e-05,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",B,4.7646120947320014e-05,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",C,0.006937528494745493,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",D,0.01016206108033657,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",E,0.0021635477896779776,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",F,0.000567588082049042,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",G,0.00013679286348633468,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",H,0.00023209632490761578,True
one-step,838,9,"A,B,C,D,E,F,G,H,M",I,0.02423524484038353,False
one-step,838,9,"A,B,C,D,E,F,G,H,M",J,0.06544274091720581,False
one-step,838,9,"A,B,C,D,E,F,G,H,M",K,0.08281144499778748,False
one-step,838,9,"A,B,C,D,E,F,G,H,M",L,0.051961444318294525,False
one-step,838,9,"A,B,C,D,E,F,G,H,M",M,8.141753937707108e-08,True
one-step,838,10,"A,B,C,D,E,F,G,H,I,M",A,2.3065676941769198e-05,True
one-step,838,10,"A,B,C,D,E,F,G,H,I,M",B,4.0748553146841004e-05,True
one-step,838,10,"A,B,C,D,E,F,G,H,I,M",C,0.006937862373888493,True
