scaffold,P,sample_idx,species,nrmse
reduced8_ADGHJKLM,8,903,M,0.15646882143315635
reduced8_ADGHJKLM,8,626,A,0.040862299436490286
reduced8_ADGHJKLM,8,626,M,0.05926457323844778
reduced8_ADGHJKLM,8,51,A,0.0
reduced8_ADGHJKLM,8,51,M,1.1454491992319324
reduced8_ADGHJKLM,8,557,A,0.044023735475952015
reduced8_ADGHJKLM,8,557,M,0.1597146804886419
reduced8_ADGHJKLM,8,310,A,0.051149285847936245
reduced8_ADGHJKLM,8,310,M,0.041755218206257855
reduced8_ADGHJKLM,8,100,A,0.03367372947755457
reduced8_ADGHJKLM,8,100,M,0.03503957685077411
reduced8_ADGHJKLM,8,848,A,0.035410636097044416
reduced8_ADGHJKLM,8,848,M,0.3463925565156456
reduced8_ADGHJKLM,8,921,A,0.0
reduced8_ADGHJKLM,8,921,M,0.5430235465509848
reduced8_ADGHJKLM,8,45,A,0.05272031578157053
reduced8_ADGHJKLM,8,45,M,0.154451852368959
reduced8_ADGHJKLM,8,976,A,0.041306245583705506
reduced8_ADGHJKLM,8,976,M,0.11886238937614411
reduced8_ADGHJKLM,8,136,A,0.024531361597543093
reduced8_ADGHJKLM,8,136,M,0.06814687659735039
reduced8_ADGHJKLM,8,128,A,0.0
reduced8_ADGHJKLM,8,128,M,1.525982168016947
reduced8_ADGHJKLM,8,605,A,0.03483060347296902
reduced8_ADGHJKLM,8,605,M,0.24221951541697517
reduced8_ADGHJKLM,8,945,A,0.0
reduced8_ADGHJKLM,8,945,M,1.6887357759322585
reduced8_ADGHJKLM,8,773,A,0.02679400754147747
reduced8_ADGHJKLM,8,773,M,0.059850065253095226
reduced8_ADGHJKLM,8,941,A,0.07121716658647928
reduced8_ADGHJKLM,8,941,M,0.2188177904209339
reduced8_ADGHJKLM,8,613,A,0.029380568437187383
reduced8_ADGHJKLM,8,613,M,0.36372678796135804
reduced8_ADGHJKLM,8,98,A,0.02756949289510649
reduced8_ADGHJKLM,8,98,M,0.08735475474706576
reduced8_ADGHJKLM,8,758,A,0.02199073405571385
reduced8_ADGHJKLM,8,758,M,0.06504861223921216
reduced8_ADGHJKLM,8,595,A,0.02650882956602952
reduced8_ADGHJKLM,8,595,M,0.16008308100751276
reduced8_ADGHJKLM,8,470,A,0.08556407335189958
reduced8_ADGHJKLM,8,470,M,0.16701824585990224
reduced8_ADGHJKLM,8,25,A,0.0
reduced8_ADGHJKLM,8,25,M,2.74504404629529
reduced8_ADGHJKLM,8,514,A,0.03368270130041565
reduced8_ADGHJKLM,8,514,M,1.3292539341466387
reduced8_ADGHJKLM,8,239,A,0.044814420279606755
reduced8_ADGHJKLM,8,239,M,0.061644059968802255
reduced8_ADGHJKLM,8,980,A,0.03613304949086245
reduced8_ADGHJKLM,8,980,M,0.0664518224025147
reduced8_ADGHJKLM,8,623,A,0.018750680269708938
reduced8_ADGHJKLM,8,623,M,0.13467868146805617
reduced8_ADGHJKLM,8,252,A,0.08158605098371953
reduced8_ADGHJKLM,8,252,M,0.4328593962592699
reduced8_ADGHJKLM,8,662,A,0.02712343372331511
reduced8_ADGHJKLM,8,662,M,0.4614096938081589
reduced8_ADGHJKLM,8,171,A,0.027241150450537818
reduced8_ADGHJKLM,8,171,M,0.08905199506295955
reduced8_ADGHJKLM,8,408,A,0.04284880105696845
reduced8_ADGHJKLM,8,408,M,0.25357433418858466
reduced8_ADGHJKLM,8,993,A,0.05179114159865878
reduced8_ADGHJKLM,8,993,M,0.09646279103670687
reduced8_ADGHJKLM,8,592,A,0.052884488462056074
reduced8_ADGHJKLM,8,592,M,0.21819773004665935
reduced8_ADGHJKLM,8,701,A,0.0
reduced8_ADGHJKLM,8,701,M,0.9550368819966711
reduced8_ADGHJKLM,8,427,A,0.06236162009163663
reduced8_ADGHJKLM,8,427,M,0.22047022794589213
reduced8_ADGHJKLM,8,457,A,0.06633652927449142
reduced8_ADGHJKLM,8,457,M,0.14063715353239745
reduced8_ADGHJKLM,8,454,A,0.06956930504022103
reduced8_ADGHJKLM,8,454,M,0.19546613701260598
reduced8_ADGHJKLM,8,151,A,0.05549602179905996
reduced8_ADGHJKLM,8,151,M,0.19259092052228746
reduced8_ADGHJKLM,8,756,A,0.03291612607641946
reduced8_ADGHJKLM,8,756,M,0.13175075502504344
reduced8_ADGHJKLM,8,250,A,0.03802039232771729
reduced8_ADGHJKLM,8,250,M,0.14896772000550998
reduced8_ADGHJKLM,8,904,A,0.039201656595951304
reduced8_ADGHJKLM,8,904,M,0.5873678055520999
reduced8_ADGHJKLM,8,324,A,0.01937531643158466
reduced8_ADGHJKLM,8,324,M,0.07721798787988061
reduced8_ADGHJKLM,8,439,A,0.05603156490917946
reduced8_ADGHJKLM,8,439,M,0.17225519625914915
reduced8_ADGHJKLM,8,650,A,0.054839997171319155
reduced8_ADGHJKLM,8,650,M,0.15930166853049751
reduced8_ADGHJKLM,8,238,A,0.0
reduced8_ADGHJKLM,8,238,M,0.1476010060032426
reduced8_ADGHJKLM,8,498,A,0.048139266738577095
reduced8_ADGHJKLM,8,498,M,0.046641068338867823
reduced8_ADGHJKLM,8,806,A,0.03086473335071653
reduced8_ADGHJKLM,8,806,M,0.5024213252608233
reduced8_ADGHJKLM,8,629,A,0.07965119893651969
reduced8_ADGHJKLM,8,629,M,0.21710875108995623
reduced8_ADGHJKLM,8,468,A,0.05320858365394079
reduced8_ADGHJKLM,8,468,M,0.17232820429869922
reduced8_ADGHJKLM,8,343,A,0.023599089509478796
reduced8_ADGHJKLM,8,343,M,1.639343347011307
reduced8_ADGHJKLM,8,664,A,0.041435383671663224
reduced8_ADGHJKLM,8,664,M,0.1297228519103996
reduced8_ADGHJKLM,8,671,A,0.0
reduced8_ADGHJKLM,8,671,M,0.141185246785243
reduced8_ADGHJKLM,8,652,A,0.044269531275607586
reduced8_ADGHJKLM,8,652,M,0.11637289275053585
reduced8_ADGHJKLM,8,346,A,0.023052718667230694
reduced8_ADGHJKLM,8,346,M,0.34731687404540873
reduced8_ADGHJKLM,8,381,A,0.03522972210669324
reduced8_ADGHJKLM,8,381,M,0.14043170926970888
reduced8_ADGHJKLM,8,493,A,0.044706833303341555
reduced8_ADGHJKLM,8,493,M,0.09265241636062509
reduced8_ADGHJKLM,8,708,A,0.06173652587138139
reduced8_ADGHJKLM,8,708,M,0.15374097425083572
reduced8_ADGHJKLM,8,513,A,0.0793189158977113
reduced8_ADGHJKLM,8,513,M,0.0776158346653398
reduced8_ADGHJKLM,8,563,A,0.07139739313663074
reduced8_ADGHJKLM,8,563,M,1.3612385568445988
reduced8_ADGHJKLM,8,857,A,0.029356167784645996
reduced8_ADGHJKLM,8,857,M,0.19477532567694802
reduced8_ADGHJKLM,8,781,A,0.02617518343811472
reduced8_ADGHJKLM,8,781,M,0.1625710495527448
reduced8_ADGHJKLM,8,135,A,0.03314578065996923
reduced8_ADGHJKLM,8,135,M,0.18107797426910718
reduced8_ADGHJKLM,8,232,A,0.0992818902082792
reduced8_ADGHJKLM,8,232,M,0.2013593978719976
reduced8_ADGHJKLM,8,931,A,0.052523173775985754
reduced8_ADGHJKLM,8,931,M,0.051818844647336985
reduced8_ADGHJKLM,8,426,A,0.05684615505871492
reduced8_ADGHJKLM,8,426,M,0.15361513024617088
reduced8_ADGHJKLM,8,660,A,0.08887991890119872
reduced8_ADGHJKLM,8,660,M,0.09259378229029666
reduced8_ADGHJKLM,8,995,A,0.04753628014428192
reduced8_ADGHJKLM,8,995,M,0.07554246820675573
reduced8_ADGHJKLM,8,36,A,0.0571987913950302
reduced8_ADGHJKLM,8,36,M,0.13976747895427669
reduced8_ADGHJKLM,8,545,A,0.028770014762207655
reduced8_ADGHJKLM,8,545,M,0.164965184649285
reduced8_ADGHJKLM,8,116,A,0.05182485769799085
reduced8_ADGHJKLM,8,116,M,0.13834789087560775
reduced8_ADGHJKLM,8,434,A,0.048996835051574164
reduced8_ADGHJKLM,8,434,M,0.23676154951126333
reduced8_ADGHJKLM,8,390,A,0.08277739489707035
reduced8_ADGHJKLM,8,390,M,0.15030060945079698
reduced8_ADGHJKLM,8,751,A,0.025721219050091497
reduced8_ADGHJKLM,8,751,M,0.07433495875162763
reduced9,9,978,A,0.06622934246996869
reduced9,9,978,M,0.034537825773528506
reduced9,9,933,A,0.04310653213884686
reduced9,9,933,M,0.09148784035744846
reduced9,9,859,A,0.03760160188400234
reduced9,9,859,M,0.15797729135555447
reduced9,9,916,A,0.0
reduced9,9,916,M,4.131702737876664
reduced9,9,127,A,0.04098984920906412
reduced9,9,127,M,0.054058969858310574
reduced9,9,608,A,0.0
reduced9,9,608,M,0.09167985069348007
reduced9,9,856,A,0.0
reduced9,9,856,M,0.6235322685887427
reduced9,9,260,A,0.06520366405387905
reduced9,9,260,M,0.05955021032459809
reduced9,9,147,A,0.03152926816390504
reduced9,9,147,M,0.5244936058320057
reduced9,9,810,A,0.0430297946009916
reduced9,9,810,M,0.09052023496841627
reduced9,9,635,A,0.0501785531447832
reduced9,9,635,M,0.15061717196081298
reduced9,9,972,A,0.0
reduced9,9,972,M,0.110466344878191
reduced9,9,593,A,0.03990852320003964
reduced9,9,593,M,0.06515735705447909
reduced9,9,994,A,0.026482493263652453
reduced9,9,994,M,0.09919831688132806
reduced9,9,285,A,0.031060317529840335
reduced9,9,285,M,0.033575668300873024
reduced9,9,554,A,0.033032874808350814
reduced9,9,554,M,0.15421027386507924
reduced9,9,467,A,0.13062654339228846
reduced9,9,467,M,0.15851553438482052
reduced9,9,276,A,0.09649106484276836
reduced9,9,276,M,0.17118940828550902
reduced9,9,55,A,0.0
reduced9,9,55,M,1.3609261545816658
reduced9,9,61,A,0.046988961707919004
reduced9,9,61,M,0.04079438317736362
reduced9,9,839,A,0.05998965106568251
reduced9,9,839,M,0.039256723599169485
reduced9,9,425,A,0.03503062027673109
reduced9,9,425,M,0.11682406707251819
reduced9,9,82,A,0.04519937611107055
reduced9,9,82,M,0.04518805934721475
reduced9,9,620,A,0.02677597552075757
reduced9,9,620,M,1.4637767791951846
reduced9,9,787,A,0.03197189149518474
reduced9,9,787,M,0.04110440574136438
reduced9,9,2,A,0.02656686237352834
reduced9,9,2,M,0.06693041518122676
reduced9,9,753,A,0.04663079991952338
reduced9,9,753,M,0.08357041974626929
reduced9,9,7,A,0.1485109978351232
reduced9,9,7,M,0.14862051747006821
reduced9,9,903,A,0.03775012732247013
reduced9,9,903,M,0.11286473484207368
reduced9,9,626,A,0.03182714092115667
reduced9,9,626,M,0.2962615547642758
reduced9,9,51,A,0.0
reduced9,9,51,M,1.0509330347566304
reduced9,9,557,A,0.042698061703201125
reduced9,9,557,M,0.05897511786525515
reduced9,9,310,A,0.0
reduced9,9,310,M,0.08627358205146361
reduced9,9,100,A,0.05991691663442622
reduced9,9,100,M,0.09270879370642279
reduced9,9,848,A,0.034955068622153154
reduced9,9,848,M,0.2794046095991709
reduced9,9,921,A,0.0
reduced9,9,921,M,0.46484174014003654
reduced9,9,45,A,0.04638470691232407
reduced9,9,45,M,0.07659566785160134
reduced9,9,976,A,0.06775898637323034
reduced9,9,976,M,0.1391826457657912
reduced9,9,136,A,0.05075267738177169
reduced9,9,136,M,0.21637608953074663
reduced9,9,128,A,0.0
reduced9,9,128,M,1.5723352407412243
reduced9,9,605,A,0.06150779744494926
reduced9,9,605,M,0.18795642206633717
reduced9,9,945,A,0.0
reduced9,9,945,M,1.4563971991532323
reduced9,9,773,A,0.05090296955360284
reduced9,9,773,M,0.2013176210583074
reduced9,9,941,A,0.08038213210881871
reduced9,9,941,M,0.10051350893168955
reduced9,9,613,A,0.0
reduced9,9,613,M,0.5468129841178558
reduced9,9,98,A,0.03450633416121162
reduced9,9,98,M,0.13830412669136186
reduced9,9,758,A,0.0
reduced9,9,758,M,0.12104571472988458
reduced9,9,595,A,0.04273402816382298
reduced9,9,595,M,0.09116554641955973
reduced9,9,470,A,0.10985238357530083
reduced9,9,470,M,0.06247989712465024
reduced9,9,25,A,0.0
reduced9,9,25,M,2.4515212065981657
reduced9,9,514,A,0.04212081017191511
reduced9,9,514,M,1.3810265220561926
reduced9,9,239,A,0.04916997347251589
reduced9,9,239,M,0.10743897267040473
reduced9,9,980,A,0.0263898452494899
reduced9,9,980,M,0.12565207198662642
reduced9,9,623,A,0.0309481462811884
reduced9,9,623,M,0.1277340767012428
reduced9,9,252,A,0.16699049094313834
reduced9,9,252,M,0.4855478043233332
reduced9,9,662,A,0.02084507354965886
reduced9,9,662,M,0.4412548131612475
reduced9,9,171,A,0.050931810225536854
reduced9,9,171,M,0.04901410010083842
reduced9,9,408,A,0.07048795689943621
reduced9,9,408,M,0.09814565490441048
reduced9,9,993,A,0.05054235197186505
reduced9,9,993,M,0.054511311687174414
reduced9,9,592,A,0.06070284304344311
reduced9,9,592,M,0.19129807681962596
reduced9,9,701,A,0.0
reduced9,9,701,M,1.4077300997171325
reduced9,9,427,A,0.09054727117549755
reduced9,9,427,M,0.09022863055815226
reduced9,9,457,A,0.09571943314699478
reduced9,9,457,M,0.059874505203465975
reduced9,9,454,A,0.04466328108995485
reduced9,9,454,M,0.15369262125843955
reduced9,9,151,A,0.04990749316236116
reduced9,9,151,M,0.1321581967949756
reduced9,9,756,A,0.03673967049051843
reduced9,9,756,M,0.07782183623949256
reduced9,9,250,A,0.05423063720506744
reduced9,9,250,M,0.10295575249828985
reduced9,9,904,A,0.04499124263323764
reduced9,9,904,M,0.8010326423364302
reduced9,9,324,A,0.02571673510206379
reduced9,9,324,M,0.0956923345096537
reduced9,9,439,A,0.09045028822980639
reduced9,9,439,M,0.06277926702251883
reduced9,9,650,A,0.05665590987227016
reduced9,9,650,M,0.14699698784309123
reduced9,9,238,A,0.0
reduced9,9,238,M,0.06448224444198593
reduced9,9,498,A,0.0658277443748166
reduced9,9,498,M,0.05754641322902956
reduced9,9,806,A,0.03807021856870407
reduced9,9,806,M,0.6411043565217365
reduced9,9,629,A,0.05595675652450238
reduced9,9,629,M,0.06599884621325401
reduced9,9,468,A,0.05318609815293327
reduced9,9,468,M,0.19030220080157498
reduced9,9,343,A,0.039936953557979875
reduced9,9,343,M,1.9713551978785417
reduced9,9,664,A,0.04188100335724298
reduced9,9,664,M,0.055591017287747735
reduced9,9,671,A,0.0
reduced9,9,671,M,0.1881381226769602
reduced9,9,652,A,0.043263938748173976
reduced9,9,652,M,0.20960335563394306
reduced9,9,346,A,0.034355074088143533
reduced9,9,346,M,0.4711154395983699
reduced9,9,381,A,0.12808610164305137
reduced9,9,381,M,0.03978708207081359
reduced9,9,493,A,0.06223675598335986
reduced9,9,493,M,0.03968040194635418
reduced9,9,708,A,0.1369003077230073
reduced9,9,708,M,0.09915803077251861
reduced9,9,513,A,0.16007997455968367
reduced9,9,513,M,0.2027512931614753
reduced9,9,563,A,0.12863668488960753
reduced9,9,563,M,1.256260991938373
reduced9,9,857,A,0.034761291166071975
reduced9,9,857,M,0.18781126493651334
reduced9,9,781,A,0.051313691630519444
reduced9,9,781,M,0.07543231698344023
reduced9,9,135,A,0.041069852663400894
reduced9,9,135,M,0.17611126448642583
reduced9,9,232,A,0.1386326996661261
reduced9,9,232,M,0.08915917343790898
reduced9,9,931,A,0.07765611750191496
reduced9,9,931,M,0.09027273341465307
reduced9,9,426,A,0.08119182184660616
reduced9,9,426,M,0.1320437834459098
reduced9,9,660,A,0.18256832310393925
reduced9,9,660,M,0.2609472887018184
reduced9,9,995,A,0.13264544820652452
reduced9,9,995,M,0.14064078116782736
reduced9,9,36,A,0.0584201515603257
reduced9,9,36,M,0.1288207700957536
reduced9,9,545,A,0.05133810105045037
reduced9,9,545,M,0.1854199889576658
reduced9,9,116,A,0.1022178900581094
reduced9,9,116,M,0.14406633680886083
reduced9,9,434,A,0.06094797679306279
reduced9,9,434,M,0.22955842852634945
reduced9,9,390,A,0.1413463140770443
reduced9,9,390,M,0.1171049216651548
reduced9,9,751,A,0.04557428212177328
reduced9,9,751,M,0.20745792313183883
reduced10_with_M,10,978,A,0.07315349186245924
reduced10_with_M,10,978,M,0.08893152858952634
reduced10_with_M,10,933,A,0.03627358139348374
reduced10_with_M,10,933,M,0.052513777879034745
reduced10_with_M,10,859,A,0.028684538030627326
reduced10_with_M,10,859,M,0.09115451254480396
reduced10_with_M,10,916,A,0.0
reduced10_with_M,10,916,M,3.845278415234741
reduced10_with_M,10,127,A,0.0354547309147102
reduced10_with_M,10,127,M,0.05383486184496879
reduced10_with_M,10,608,A,0.0
reduced10_with_M,10,608,M,0.09273291775184454
reduced10_with_M,10,856,A,0.0
reduced10_with_M,10,856,M,0.8539881050377292
reduced10_with_M,10,260,A,0.07003088183217177
reduced10_with_M,10,260,M,0.06687572074141439
reduced10_with_M,10,147,A,0.0404179920002916
reduced10_with_M,10,147,M,1.13218964242819
reduced10_with_M,10,810,A,0.036046156365230335
reduced10_with_M,10,810,M,0.06253166345374013
reduced10_with_M,10,635,A,0.046579479406748656
reduced10_with_M,10,635,M,0.1543692671348368
reduced10_with_M,10,972,A,0.0
reduced10_with_M,10,972,M,0.20328850159501247
reduced10_with_M,10,593,A,0.03525183811819323
reduced10_with_M,10,593,M,0.19599351571470341
reduced10_with_M,10,994,A,0.022782449128034045
reduced10_with_M,10,994,M,0.11248410934791846
reduced10_with_M,10,285,A,0.042463891204203894
reduced10_with_M,10,285,M,0.04003752745960308
reduced10_with_M,10,554,A,0.030208837436784448
reduced10_with_M,10,554,M,0.07876457844575277
reduced10_with_M,10,467,A,0.13366028583365644
reduced10_with_M,10,467,M,0.1729227832471415
reduced10_with_M,10,276,A,0.10073254695290534
reduced10_with_M,10,276,M,0.2512348673229172
reduced10_with_M,10,55,A,0.0
reduced10_with_M,10,55,M,1.7747236614316926
reduced10_with_M,10,61,A,0.04022888208999953
reduced10_with_M,10,61,M,0.11269728625640604
reduced10_with_M,10,839,A,0.05757898456864724
reduced10_with_M,10,839,M,0.046937389654749126
reduced10_with_M,10,425,A,0.027065120681066663
reduced10_with_M,10,425,M,0.051907309691985135
reduced10_with_M,10,82,A,0.044434521046660194
reduced10_with_M,10,82,M,0.10198017708649436
reduced10_with_M,10,620,A,0.03034810817276092
reduced10_with_M,10,620,M,2.0873019571295433
reduced10_with_M,10,787,A,0.022307498430289622
reduced10_with_M,10,787,M,0.14973721041890667
reduced10_with_M,10,2,A,0.02348278429864261
reduced10_with_M,10,2,M,0.20002438675680026
reduced10_with_M,10,753,A,0.05066088224828748
reduced10_with_M,10,753,M,0.13554567718247224
reduced10_with_M,10,7,A,0.15445802310531426
reduced10_with_M,10,7,M,0.13382118238281043
reduced10_with_M,10,903,A,0.028001857939554217
reduced10_with_M,10,903,M,0.06214100500046433
reduced10_with_M,10,626,A,0.02716555140941945
reduced10_with_M,10,626,M,0.26261695398898205
reduced10_with_M,10,51,A,0.0
reduced10_with_M,10,51,M,1.570377598375966
reduced10_with_M,10,557,A,0.035767453331024046
reduced10_with_M,10,557,M,0.07884044295254498
reduced10_with_M,10,310,A,0.0
reduced10_with_M,10,310,M,0.12208381898656549
reduced10_with_M,10,100,A,0.05510905800741876
reduced10_with_M,10,100,M,0.1501886598031374
reduced10_with_M,10,848,A,0.0
reduced10_with_M,10,848,M,0.5438785373182893
reduced10_with_M,10,921,A,0.0
reduced10_with_M,10,921,M,0.6112301696774708
reduced10_with_M,10,45,A,0.03884576120024628
reduced10_with_M,10,45,M,0.09295255151036565
reduced10_with_M,10,976,A,0.055061559429317564
reduced10_with_M,10,976,M,0.09857323940900477
reduced10_with_M,10,136,A,0.04437160614235009
reduced10_with_M,10,136,M,0.18019842387172835
reduced10_with_M,10,128,A,0.0
reduced10_with_M,10,128,M,2.03112584480674
reduced10_with_M,10,605,A,0.05624348812669609
reduced10_with_M,10,605,M,0.11673288381143439
reduced10_with_M,10,945,A,0.0
reduced10_with_M,10,945,M,1.923155968083374
reduced10_with_M,10,773,A,0.04586188791493481
reduced10_with_M,10,773,M,0.28787885786285744
reduced10_with_M,10,941,A,0.0677792496112698
reduced10_with_M,10,941,M,0.06718349836765768
reduced10_with_M,10,613,A,0.0
reduced10_with_M,10,613,M,0.5887482353613314
reduced10_with_M,10,98,A,0.02960776811758999
reduced10_with_M,10,98,M,0.21064368671663514
reduced10_with_M,10,758,A,0.0
reduced10_with_M,10,758,M,0.24197501671045155
reduced10_with_M,10,595,A,0.03585263292154994
reduced10_with_M,10,595,M,0.08065439132845616
reduced10_with_M,10,470,A,0.10143904177332476
reduced10_with_M,10,470,M,0.08269578244892622
reduced10_with_M,10,25,A,0.0
reduced10_with_M,10,25,M,3.466516702181974
reduced10_with_M,10,514,A,0.036953968397939005
reduced10_with_M,10,514,M,1.637882464786063
reduced10_with_M,10,239,A,0.048913008700735915
reduced10_with_M,10,239,M,0.1987370157873283
reduced10_with_M,10,980,A,0.027592579240181575
reduced10_with_M,10,980,M,0.11938112148265777
reduced10_with_M,10,623,A,0.020309036480153534
reduced10_with_M,10,623,M,0.030593901733396888
reduced10_with_M,10,252,A,0.17238922357279562
reduced10_with_M,10,252,M,0.6341238327460615
reduced10_with_M,10,662,A,0.020776996580189635
reduced10_with_M,10,662,M,0.5577579349700771
reduced10_with_M,10,171,A,0.044177319027087804
reduced10_with_M,10,171,M,0.02853300988690548
reduced10_with_M,10,408,A,0.05608988783570344
reduced10_with_M,10,408,M,0.13303636600774776
reduced10_with_M,10,993,A,0.043405926731624106
reduced10_with_M,10,993,M,0.06936039158063836
reduced10_with_M,10,592,A,0.06798028930444422
reduced10_with_M,10,592,M,0.04111918388799435
reduced10_with_M,10,701,A,0.0
reduced10_with_M,10,701,M,1.4073365269053895
reduced10_with_M,10,427,A,0.0832394461655988
reduced10_with_M,10,427,M,0.14630363325288734
reduced10_with_M,10,457,A,0.06667014367813483
reduced10_with_M,10,457,M,0.04484859900627189
reduced10_with_M,10,454,A,0.05377242053176259
reduced10_with_M,10,454,M,0.1352272890536561
reduced10_with_M,10,151,A,0.044989801867173204
reduced10_with_M,10,151,M,0.06403766383290141
reduced10_with_M,10,756,A,0.02534752453700798
reduced10_with_M,10,756,M,0.0600632728265268
reduced10_with_M,10,250,A,0.047006039455727115
reduced10_with_M,10,250,M,0.21766711347816156
reduced10_with_M,10,904,A,0.054449168132045415
reduced10_with_M,10,904,M,0.7940198649496437
reduced10_with_M,10,324,A,0.017817363818403716
reduced10_with_M,10,324,M,0.06923326512689287
reduced10_with_M,10,439,A,0.08141218507084831
reduced10_with_M,10,439,M,0.036742021000284494
reduced10_with_M,10,650,A,0.04834421071556368
reduced10_with_M,10,650,M,0.12188298175326276
reduced10_with_M,10,238,A,0.0
reduced10_with_M,10,238,M,0.057147011853969226
reduced10_with_M,10,498,A,0.056451572803591414
reduced10_with_M,10,498,M,0.043850731532901754
reduced10_with_M,10,806,A,0.02953860167092538
reduced10_with_M,10,806,M,0.7516408947018348
reduced10_with_M,10,629,A,0.0792780533594018
reduced10_with_M,10,629,M,0.10411119134579866
reduced10_with_M,10,468,A,0.05525307577393702
reduced10_with_M,10,468,M,0.3514390421577171
reduced10_with_M,10,343,A,0.03265469402730222
reduced10_with_M,10,343,M,2.1107338464581784
reduced10_with_M,10,664,A,0.034033504198541044
reduced10_with_M,10,664,M,0.041817013480626726
reduced10_with_M,10,671,A,0.0
reduced10_with_M,10,671,M,0.2416035751339431
reduced10_with_M,10,652,A,0.04334326878056969
reduced10_with_M,10,652,M,0.3197872103240108
reduced10_with_M,10,346,A,0.037450943424014345
reduced10_with_M,10,346,M,0.6981257703047621
reduced10_with_M,10,381,A,0.11900949034998562
reduced10_with_M,10,381,M,0.0741286530256587
reduced10_with_M,10,493,A,0.058648882865049934
reduced10_with_M,10,493,M,0.03994909634308417
reduced10_with_M,10,708,A,0.1494253125465307
reduced10_with_M,10,708,M,0.09660476671015687
reduced10_with_M,10,513,A,0.16773390905159866
reduced10_with_M,10,513,M,0.16805752691181972
reduced10_with_M,10,563,A,0.11585115719743565
reduced10_with_M,10,563,M,1.6942218998579923
reduced10_with_M,10,857,A,0.03273114011599477
reduced10_with_M,10,857,M,0.3912341994118199
reduced10_with_M,10,781,A,0.04800201562969583
reduced10_with_M,10,781,M,0.05869483042275358
reduced10_with_M,10,135,A,0.04048408363357751
reduced10_with_M,10,135,M,0.03777200156472703
reduced10_with_M,10,232,A,0.13603623248453367
reduced10_with_M,10,232,M,0.11144650886240251
reduced10_with_M,10,931,A,0.05631099210969478
reduced10_with_M,10,931,M,0.08203961228349577
reduced10_with_M,10,426,A,0.09745185425755044
reduced10_with_M,10,426,M,0.058014922973203355
reduced10_with_M,10,660,A,0.02050600340677406
reduced10_with_M,10,660,M,0.1500394993981044
reduced10_with_M,10,995,A,0.1400080415242977
reduced10_with_M,10,995,M,0.1368392908245309
reduced10_with_M,10,36,A,0.0405134947708928
reduced10_with_M,10,36,M,0.048014218309327256
reduced10_with_M,10,545,A,0.0
reduced10_with_M,10,545,M,0.2534415887285692
reduced10_with_M,10,116,A,0.10517120813332223
reduced10_with_M,10,116,M,0.11257687070355263
reduced10_with_M,10,434,A,0.05127104643984522
reduced10_with_M,10,434,M,0.16455540954883924
reduced10_with_M,10,390,A,0.12750218524812845
reduced10_with_M,10,390,M,0.07044180939943039
reduced10_with_M,10,751,A,0.03584592700293822
reduced10_with_M,10,751,M,0.2715744731484175
reduced11_with_M,11,978,A,0.07221119138324966
reduced11_with_M,11,978,M,0.06706064144908787
reduced11_with_M,11,933,A,0.03251169790007717
reduced11_with_M,11,933,M,0.12116695046444419
reduced11_with_M,11,859,A,0.026483111575677003
reduced11_with_M,11,859,M,0.053391995581696196
reduced11_with_M,11,916,A,0.0
reduced11_with_M,11,916,M,3.3949970805225473
reduced11_with_M,11,127,A,0.033648062617093376
reduced11_with_M,11,127,M,0.12290757444067923
reduced11_with_M,11,608,A,0.0
reduced11_with_M,11,608,M,0.05752671433913879
reduced11_with_M,11,856,A,0.0
reduced11_with_M,11,856,M,0.8918865757111314
reduced11_with_M,11,260,A,0.0706987579525886
reduced11_with_M,11,260,M,0.0768218831040732
reduced11_with_M,11,147,A,0.04270893301664694
reduced11_with_M,11,147,M,0.9710102382468859
reduced11_with_M,11,810,A,0.03246486601137376
reduced11_with_M,11,810,M,0.10967990546790139
reduced11_with_M,11,635,A,0.03789932023344741
reduced11_with_M,11,635,M,0.058622875975608654
reduced11_with_M,11,972,A,0.0
reduced11_with_M,11,972,M,0.0411346750883168
reduced11_with_M,11,593,A,0.03167799453197256
reduced11_with_M,11,593,M,0.11047183295483279
reduced11_with_M,11,994,A,0.02265995900088204
reduced11_with_M,11,994,M,0.1366177762906608
reduced11_with_M,11,285,A,0.04133691456809939
reduced11_with_M,11,285,M,0.07411066069514838
reduced11_with_M,11,554,A,0.023705101723827914
reduced11_with_M,11,554,M,0.1469030149069421
reduced11_with_M,11,467,A,0.09183834498237133
reduced11_with_M,11,467,M,0.048967253942481345
reduced11_with_M,11,276,A,0.06355982864841689
reduced11_with_M,11,276,M,0.1379642184942354
reduced11_with_M,11,55,A,0.0
reduced11_with_M,11,55,M,1.6992684529142275
reduced11_with_M,11,61,A,0.040814350289702955
reduced11_with_M,11,61,M,0.18386336845822346
reduced11_with_M,11,839,A,0.053278115026013755
reduced11_with_M,11,839,M,0.07558738622849169
reduced11_with_M,11,425,A,0.026312009812650968
reduced11_with_M,11,425,M,0.16097128117722573
reduced11_with_M,11,82,A,0.036414211435731786
reduced11_with_M,11,82,M,0.057726159635256985
reduced11_with_M,11,620,A,0.030575446351539
reduced11_with_M,11,620,M,2.342365443633838
reduced11_with_M,11,787,A,0.017943195294240905
reduced11_with_M,11,787,M,0.08669397497511189
reduced11_with_M,11,2,A,0.021468523219691588
reduced11_with_M,11,2,M,0.05488652899899527
reduced11_with_M,11,753,A,0.041698240738056835
