time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
9.120000000000000000e+03,4.983087419532239437e-04,2.271438390016555786e-02,1.306301328440895304e-05,4.539031942840665579e-05,4.089632420800626278e-05,3.474716795608401299e-03
9.180000000000000000e+03,4.983400576747953892e-04,2.303599193692207336e-02,1.306399553868686780e-05,4.537365748547017574e-05,3.992980055045336485e-05,3.474738216027617455e-03
9.240000000000000000e+03,4.991803434677422047e-04,3.453983739018440247e-02,1.306661579292267561e-05,4.531756349024362862e-05,3.913288674084469676e-05,3.475921461358666420e-03
9.300000000000000000e+03,4.984484403394162655e-04,2.510364167392253876e-02,1.306399462919216603e-05,4.534786421572789550e-05,3.851132714771665633e-05,3.474692115560173988e-03
9.360000000000000000e+03,4.985202103853225708e-04,2.573444508016109467e-02,1.306498143094358966e-05,4.533024184638634324e-05,3.784704676945693791e-05,3.474746597930788994e-03
9.420000000000000000e+03,4.985501873306930065e-04,2.611952088773250580e-02,1.306579451920697466e-05,4.531372906058095396e-05,3.720788299688138068e-05,3.474764991551637650e-03
9.480000000000000000e+03,4.985777777619659901e-04,2.651341632008552551e-02,1.306654939980944619e-05,4.529711441136896610e-05,3.658388231997378170e-05,3.474779892712831497e-03
9.540000000000000000e+03,4.986046697013080120e-04,2.692245505750179291e-02,1.306724789174040779e-05,4.528043791651725769e-05,3.597091199480928481e-05,3.474794793874025345e-03
9.600000000000000000e+03,4.986312706023454666e-04,2.734646014869213104e-02,1.306789818045217544e-05,4.526368866208940744e-05,3.536564327077940106e-05,3.474808065220713615e-03
9.660000000000000000e+03,4.986574640497565269e-04,2.778592705726623535e-02,1.306850390392355621e-05,4.524695395957678556e-05,3.476661004242487252e-05,3.474821336567401886e-03
9.720000000000000000e+03,4.986833082512021065e-04,2.824150398373603821e-02,1.306907051912276074e-05,4.523021925706416368e-05,3.417333573452197015e-05,3.474832745268940926e-03
9.780000000000000000e+03,4.987087449990212917e-04,2.871313504874706268e-02,1.306960712099680677e-05,4.521353548625484109e-05,3.358600588398985565e-05,3.474844386801123619e-03
9.840000000000000000e+03,4.991620080545544624e-04,3.587745875120162964e-02,1.307074671785812825e-05,4.518204150372184813e-05,3.301391188870184124e-05,3.475449280813336372e-03
