experiment,label,P,sample_idx,species,nrmse
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,661,A,0.08337403196608197
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,661,M,0.9621668867994364
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,677,A,0.06576619190849595
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,677,M,0.9801675568962256
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,679,A,0.07387168840995934
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,679,M,0.6661710613245756
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,681,A,0.06840081849929307
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,681,M,0.8885796251379365
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,682,A,0.0593548461865877
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,682,M,0.9239232241334147
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,685,A,0.05737048286839276
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,685,M,0.6749936922882449
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,687,A,0.07095421844812926
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,687,M,1.1004165592185924
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,692,A,0.07081334723589273
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,692,M,0.8848316443193437
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,693,A,0.057331388666932645
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,693,M,0.799428988180465
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,700,A,0.07122488346790656
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,700,M,0.9198258505894412
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,703,A,0.06420370380757673
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,703,M,0.8908553910923038
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,707,A,0.05811805339691029
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,707,M,0.9362832529145722
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,709,A,0.05790378105128322
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,709,M,0.8044374778666187
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,712,A,0.059933589718885905
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,712,M,0.8690049686783436
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,717,A,0.0842155250769271
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,717,M,0.9164590940224382
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,718,A,0.07789802362566675
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,718,M,0.8519599631829382
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,721,A,0.06227690650571035
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,721,M,0.8154367825406781
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,726,A,0.044886509924291836
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,726,M,0.9931886304678014
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,736,A,0.06726955656847439
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,736,M,0.8780012151940632
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,740,A,0.09481558024410273
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,740,M,0.9049516122411834
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,741,A,0.06967337847814842
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,741,M,0.7275522272308227
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,743,A,0.051386073012828645
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,743,M,0.9394283393713999
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,750,A,0.07313869122520582
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,750,M,0.8394933825004185
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,751,A,0.09262967047449076
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,751,M,0.9508868363500539
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,752,A,0.10038830856824972
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,752,M,0.7012567850996574
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,757,A,0.10761869066176281
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,757,M,0.48574349791898386
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,763,A,0.06269243437173624
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,763,M,0.9205128565390011
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,779,A,0.0734033412319999
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,779,M,1.0258358324327812
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,785,A,0.06456774162715222
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,785,M,0.9177399733542964
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,786,A,0.07657666957681668
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,786,M,0.9875106795402975
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,790,A,0.08546969998531412
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,790,M,0.9361794730606254
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,792,A,0.0667688679961301
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,792,M,0.8440788417154289
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,794,A,0.07337967660140293
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,794,M,0.8252663076751802
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,803,A,0.07613746314206506
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,803,M,0.9353413835638356
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,807,A,0.08421696856669729
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,807,M,0.8859737816812842
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,813,A,0.053816471846500936
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,813,M,0.8432505695033249
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,821,A,0.08012032865132218
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,821,M,0.9313816502595054
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,828,A,0.07191170451844198
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,828,M,0.8699377228888148
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,832,A,0.06808454777733303
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,832,M,0.8908492822966507
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,835,A,0.05590409900002681
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,835,M,0.7847433457150641
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,858,A,0.08077629665324673
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,858,M,0.8393939031408871
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,861,A,0.08993181963029116
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,861,M,0.7983709158678779
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,870,A,16745099.425315857
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,870,M,0.6064616644408247
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,871,A,0.07439461383313391
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,871,M,0.8887451016561907
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,874,A,0.06894080767973026
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,874,M,0.8857239783635056
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,881,A,0.059775290897473285
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,881,M,0.9090157822752235
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,885,A,0.06726811067584272
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,885,M,0.9497785258562719
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,909,A,0.06422989289115968
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,909,M,0.7233714424823458
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,911,A,0.08013998015438058
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,911,M,0.9499744850236814
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,913,A,0.06636976146548466
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,913,M,0.9038781744404509
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,914,A,0.06281203808105273
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,914,M,0.9060661975033637
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,920,A,0.05992567192699234
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,920,M,1.0258288419728758
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,924,A,0.07369692400015782
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,924,M,0.7828270485962147
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,929,A,0.09650785346225582
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,929,M,0.7294502864666657
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,938,A,0.09574412945230681
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,938,M,0.8216127926041309
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,939,A,0.0653540388507889
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,939,M,0.9548520498993096
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,943,A,0.07900762952225189
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,943,M,0.9102612780976893
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,954,A,0.09863388744649522
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,954,M,0.8999866810134509
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,957,A,0.05455419439756355
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,957,M,1.054894961093494
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,960,A,0.07412842636590465
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,960,M,0.9356222364297729
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,961,A,0.07014836021814909
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,961,M,0.8031461359614916
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,966,A,0.06446723670048995
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,966,M,0.8116199231007907
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,972,A,0.08536853394341179
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,972,M,0.9611094351261346
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,980,A,0.06946041847068193
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,980,M,0.7750411301652947
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,984,A,0.07790464093710896
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,984,M,0.8990287628323603
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,995,A,0.07328235582239014
20260308_172621_reduced2_100ep_lr1e-3_substeps10_1layer,reduced2,2,995,M,0.7289255571420401
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,6,A,0.052124981152781164
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,6,M,0.8992874254568195
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,22,A,0.053843981995008734
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,22,M,0.8644073977270281
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,28,A,0.07394014208858077
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,28,M,1.3577123168779228
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,32,A,0.04376266454207498
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,32,M,0.8707572102607075
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,34,A,0.06701834978159196
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,34,M,0.9569601996704752
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,37,A,0.04670908119015501
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,37,M,1.0129561129939653
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,53,A,0.05792143289662475
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,53,M,1.0205975707127428
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,55,A,0.1540697352458853
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,55,M,1.1331793719098129
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,57,A,0.0663197740797662
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,57,M,0.9663511896571844
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,66,A,0.03803369976040225
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,66,M,0.9070861437335371
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,69,A,0.06874507281755471
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,69,M,1.0221866239487385
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,71,A,0.07444064870931646
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,71,M,0.9690777352138864
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,73,A,0.07569391977187302
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,73,M,1.017394058208483
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,76,A,0.08746910862288962
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,76,M,0.7135637899346489
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,84,A,0.0481274806873527
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,84,M,0.9977771122902593
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,86,A,0.046389008025798595
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,86,M,0.8366985453560957
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,87,A,0.055950963063140687
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,87,M,1.0087641107700132
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,103,A,0.044691221946762234
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,103,M,0.9988198718217126
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,104,A,0.0483565614920908
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,104,M,0.8916747290188944
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,105,A,0.09023407213267581
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,105,M,0.9255254275572453
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,113,A,0.07303349137380759
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,113,M,0.7082608834239844
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,117,A,0.04690534374518875
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,117,M,0.9045351906084863
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,120,A,0.05706275121661848
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,120,M,0.8537709085830036
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,125,A,0.040254146832170074
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,125,M,0.9362481711230528
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,128,A,0.09282449556005289
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,128,M,0.7867272612281534
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,132,A,0.05734893920447387
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,132,M,0.9226820877938356
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,138,A,0.06820760592948527
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,138,M,0.8388835383603925
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,141,A,0.04654844082499121
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,141,M,1.0960171832013241
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,149,A,0.049206602705875555
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,149,M,0.8858013629636801
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,150,A,0.06023253971042071
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,150,M,0.9086961056792455
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,157,A,0.05324022488358343
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,157,M,0.9375936681584099
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,161,A,0.06500488480318713
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,161,M,0.9403543037029513
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,162,A,0.0391149267301591
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,162,M,0.8663520570757723
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,164,A,0.0933557571028585
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,164,M,1.153262741504789
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,165,A,0.05464369246628498
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,165,M,0.9539622109419064
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,180,A,0.046037052747609775
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,180,M,0.9807505275793453
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,189,A,0.057902108618364596
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,189,M,0.8951506530702207
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,199,A,0.06421052998442882
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,199,M,0.9259015795808793
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,202,A,0.10179722604504139
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,202,M,0.9303621513786837
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,214,A,0.047212750225935324
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,214,M,0.799495204600396
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,221,A,0.04550591692507102
20260225_143003_reduced3_100ep_lr1e-3_substeps10_1layer,reduced3,3,221,M,1.0193055702029195
